CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,Zipcode,Battalion,StationArea,Box,OriginalPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,UnitSequenceInCallDispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
20190290,M05,2005763,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 06:40:03 PM,1400 Block of MARKET ST,SF,94102,B02,36,3211,1,1,2,true,null,1,MEDIC,1,2,6,Tenderloin,"(37.7759118668868, -122.418463578381)",020190290-M05,9.466666
20190291,E16,2005764,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 05:49:34 PM,GOUGH ST/LOMBARD ST,SF,94123,B04,16,3244,3,3,3,false,null,1,ENGINE,1,4,2,Marina,"(37.8008867546254, -122.427825032719)",020190291-E16,2.5166667
20190291,M41,2005764,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 05:48:30 PM,GOUGH ST/LOMBARD ST,SF,94123,B04,16,3244,3,3,3,true,null,1,MEDIC,2,4,2,Marina,"(37.8008867546254, -122.427825032719)",020190291-M41,2.7333333
20190293,91,2005765,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 06:40:01 PM,3000 Block of 16TH ST,SF,94110,B02,07,5236,3,3,3,true,null,1,MEDIC,2,2,9,Mission,"(37.7649119117282, -122.421065182856)",020190293-91,3.2166667
20190293,RS2,2005765,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 05:55:05 PM,3000 Block of 16TH ST,SF,94110,B02,07,5236,3,3,3,false,null,1,RESCUE SQUAD,1,2,9,Mission,"(37.7649119117282, -122.421065182856)",020190293-RS2,3.3833334
20190295,E31,2005766,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 06:05:06 PM,0 Block of 6TH AVE,SF,94118,B07,31,7126,3,3,3,false,null,1,ENGINE,1,7,2,Inner Richmond,"(37.7875208493097, -122.464824318703)",020190295-E31,2.1833334
20190297,M14,2005767,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 06:03:18 PM,800 Block of BALBOA ST,SF,94118,B07,31,7134,1,1,2,true,null,1,MEDIC,1,7,1,Inner Richmond,"(37.7770086004375, -122.467752533055)",020190297-M14,3.0666666
20190298,B04,2005768,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 06:05:14 PM,HYDE ST/PINE ST,SF,94109,B04,41,1562,3,3,3,false,null,1,CHIEF,2,4,3,Nob Hill,"(37.7900451404237, -122.417204800959)",020190298-B04,1.15
20190298,E41,2005768,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 06:11:14 PM,HYDE ST/PINE ST,SF,94109,B04,41,1562,3,3,3,false,null,1,ENGINE,1,4,3,Nob Hill,"(37.7900451404237, -122.417204800959)",020190298-E41,0.78333336
20190298,T03,2005768,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 06:05:14 PM,HYDE ST/PINE ST,SF,94109,B04,41,1562,3,3,3,false,null,1,TRUCK,3,4,3,Nob Hill,"(37.7900451404237, -122.417204800959)",020190298-T03,2.15
20190301,E31,2005769,Citizen Assist / Service Call,01/19/2002,01/19/2002,Other,01/19/2002 06:25:02 PM,800 Block of BALBOA ST,SF,94118,B07,31,7134,3,3,3,false,null,1,ENGINE,1,7,1,Inner Richmond,"(37.7770086004375, -122.467752533055)",020190301-E31,3.2333333
20190303,B04,2005770,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 06:13:40 PM,POST ST/SCOTT ST,SF,94115,B04,10,4131,3,3,3,false,null,1,CHIEF,2,5,5,Japantown,"(37.7845309189576, -122.438019671354)",020190303-B04,0.85
20190303,E10,2005770,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 06:13:40 PM,POST ST/SCOTT ST,SF,94115,B04,10,4131,3,3,3,false,null,1,ENGINE,1,5,5,Japantown,"(37.7845309189576, -122.438019671354)",020190303-E10,2.7666667
20190303,T10,2005770,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 06:13:40 PM,POST ST/SCOTT ST,SF,94115,B04,10,4131,3,3,3,false,null,1,TRUCK,3,5,5,Japantown,"(37.7845309189576, -122.438019671354)",020190303-T10,1.4333333
20190304,T06,2005771,Other,01/19/2002,01/19/2002,Other,01/19/2002 06:32:29 PM,BUCHANAN ST/HAIGHT ST,SF,94102,B02,36,3422,3,3,3,false,null,1,TRUCK,1,2,5,Hayes Valley,"(37.7725249164932, -122.427158446599)",020190304-T06,1.8
20190306,94,2005772,Medical Incident,01/19/2002,01/19/2002,Other,null,300 Block of 5TH ST,SF,94107,B03,08,2243,2,2,2,true,null,1,MEDIC,1,3,6,South of Market,"(37.7792067028319, -122.402159463556)",020190306-94,3.4833333
20190307,E41,2005773,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 06:39:02 PM,900 Block of PINE ST,SF,94108,B01,41,1413,E,E,3,false,null,1,ENGINE,1,1,3,Nob Hill,"(37.7908072518613, -122.411643005339)",020190307-E41,1.7166667
20190307,M41,2005773,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 06:59:07 PM,900 Block of PINE ST,SF,94108,B01,41,1413,E,E,3,true,null,1,MEDIC,2,1,3,Nob Hill,"(37.7908072518613, -122.411643005339)",020190307-M41,1.4833333
20190307,RC1,2005773,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 06:43:12 PM,900 Block of PINE ST,SF,94108,B01,41,1413,E,E,3,true,null,1,RESCUE CAPTAIN,3,1,3,Nob Hill,"(37.7908072518613, -122.411643005339)",020190307-RC1,1.4833333
20190308,M18,2005774,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 07:33:13 PM,1200 Block of 34TH AVE,SF,94122,B08,23,7537,1,1,2,false,null,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7637900578037, -122.493333871469)",020190308-M18,4.233333
20190309,E37,2005775,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 06:47:04 PM,0 Block of DAKOTA ST,SF,94107,B10,37,2614,3,3,3,false,null,1,ENGINE,1,10,10,Potrero Hill,"(37.7536287459484, -122.395523138586)",020190309-E37,1.8833333
20190309,M29,2005775,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 07:33:54 PM,0 Block of DAKOTA ST,SF,94107,B10,37,2614,3,3,3,true,null,1,MEDIC,3,10,10,Potrero Hill,"(37.7536287459484, -122.395523138586)",020190309-M29,1.95
20190309,T09,2005775,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 06:43:50 PM,0 Block of DAKOTA ST,SF,94107,B10,37,2614,3,3,3,true,null,1,TRUCK,2,10,10,Potrero Hill,"(37.7536287459484, -122.395523138586)",020190309-T09,2.1
20190313,E31,2005776,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 06:47:14 PM,7TH AV/GEARY BL,SF,94118,B07,31,7127,3,3,3,false,null,1,ENGINE,1,7,1,Inner Richmond,"(37.7809654895117, -122.465352868331)",020190313-E31,2.3
20190313,M14,2005776,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 07:43:26 PM,7TH AV/GEARY BL,SF,94118,B07,31,7127,3,3,3,true,null,1,MEDIC,2,7,1,Inner Richmond,"(37.7809654895117, -122.465352868331)",020190313-M14,4.4
20190315,M17,2005777,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 07:57:41 PM,EVANS AV/MENDELL ST,SF,94124,B10,25,6464,2,2,2,true,null,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7408975175277, -122.384705541488)",020190315-M17,4.15
20190316,E15,2005778,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 07:17:21 PM,MISSION ST/SICKLES AV,SF,94112,B09,33,6213,3,3,3,true,null,1,ENGINE,3,9,11,Outer Mission,"(37.7088063383308, -122.452664722246)",020190316-E15,1.8166667
20190316,E33,2005778,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 07:21:19 PM,MISSION ST/SICKLES AV,SF,94112,B09,33,6213,3,3,3,false,null,1,ENGINE,1,9,11,Outer Mission,"(37.7088063383308, -122.452664722246)",020190316-E33,2.0333333
20190316,M15,2005778,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:10:53 PM,MISSION ST/SICKLES AV,SF,94112,B09,33,6213,3,3,3,false,null,1,MEDIC,2,9,11,Outer Mission,"(37.7088063383308, -122.452664722246)",020190316-M15,3.65
20190317,E41,2005779,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 07:30:01 PM,1300 Block of JONES ST,SF,94108,B01,41,1466,3,3,3,false,null,1,ENGINE,1,1,3,Nob Hill,"(37.7936750957454, -122.41449049505)",020190317-E41,2.7666667
20190317,M28,2005779,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:04:04 PM,1300 Block of JONES ST,SF,94108,B01,41,1466,3,3,3,true,null,1,MEDIC,2,1,3,Nob Hill,"(37.7936750957454, -122.41449049505)",020190317-M28,2.35
20190318,E36,2005780,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 07:27:19 PM,0 Block of LARKIN ST,SF,94102,B02,36,1646,3,3,3,false,null,1,ENGINE,1,2,6,Tenderloin,"(37.7775888205813, -122.416411092393)",020190318-E36,0.93333334
20190318,T03,2005780,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 07:27:19 PM,0 Block of LARKIN ST,SF,94102,B02,36,1646,3,3,3,false,null,1,TRUCK,2,2,6,Tenderloin,"(37.7775888205813, -122.416411092393)",020190318-T03,1.6833333
20190319,91,2005781,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:25:55 PM,100 Block of 6TH ST,SF,94103,B03,01,2252,2,2,2,true,null,1,MEDIC,1,3,6,South of Market,"(37.779911669335, -122.407474439624)",020190319-91,3.55
20190320,E23,2005782,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 07:51:42 PM,1300 Block of 39TH AVE,SF,94122,B08,23,7626,3,3,3,false,null,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7616894191045, -122.498420819812)",020190320-E23,2.9166667
20190320,M18,2005782,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:31:29 PM,1300 Block of 39TH AVE,SF,94122,B08,23,7626,3,3,3,false,null,1,MEDIC,2,8,4,Sunset/Parkside,"(37.7616894191045, -122.498420819812)",020190320-M18,2.1833334
20190321,B03,2005783,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:16:00 PM,400 Block of MARKET ST,SF,94105,B03,13,2143,3,3,3,false,null,1,CHIEF,2,3,6,Financial District/South Beach,"(37.7912932514009, -122.398614610411)",020190321-B03,1.7833333
20190321,E35,2005783,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:21:31 PM,400 Block of MARKET ST,SF,94105,B03,13,2143,3,3,3,false,null,1,ENGINE,3,3,6,Financial District/South Beach,"(37.7912932514009, -122.398614610411)",020190321-E35,3.5833333
20190321,T01,2005783,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:13:51 PM,400 Block of MARKET ST,SF,94105,B03,13,2143,3,3,3,false,null,1,TRUCK,1,3,6,Financial District/South Beach,"(37.7912932514009, -122.398614610411)",020190321-T01,2.2833333
20190322,94,2005784,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:11:01 PM,800 Block of FOLSOM ST,SF,94103,B03,01,2244,1,1,2,true,null,1,MEDIC,1,3,6,South of Market,"(37.7811835585525, -122.402322293906)",020190322-94,1.65
20190323,E32,2005785,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 07:54:21 PM,2800 Block of MISSION ST,SF,94110,B06,11,5525,3,3,3,false,null,1,ENGINE,2,6,9,Mission,"(37.7514352757454, -122.41843553803)",020190323-E32,3.5333333
20190323,M07,2005785,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:42:05 PM,2800 Block of MISSION ST,SF,94110,B06,11,5525,3,3,3,true,null,1,MEDIC,1,6,9,Mission,"(37.7514352757454, -122.41843553803)",020190323-M07,3.3833334
20190324,E41,2005786,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:00:25 PM,1900 Block of VAN NESS AVE,SF,94109,B04,41,3153,3,3,3,false,null,1,ENGINE,2,4,3,Russian Hill,"(37.7935141253124, -122.422789161737)",020190324-E41,3.8333333
20190324,M38,2005786,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:41:08 PM,1900 Block of VAN NESS AVE,SF,94109,B04,41,3153,3,3,3,true,null,1,MEDIC,1,4,3,Russian Hill,"(37.7935141253124, -122.422789161737)",020190324-M38,3.5666666
20190325,B02,2005787,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:11:33 PM,500 Block of MINNA ST,SF,94103,B03,01,2251,3,3,3,false,null,1,CHIEF,1,3,6,South of Market,"(37.7800574377607, -122.408673540372)",020190325-B02,1.75
20190325,E01,2005787,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:11:33 PM,500 Block of MINNA ST,SF,94103,B03,01,2251,3,3,3,false,null,1,ENGINE,3,3,6,South of Market,"(37.7800574377607, -122.408673540372)",020190325-E01,4.4166665
20190325,T08,2005787,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:11:19 PM,500 Block of MINNA ST,SF,94103,B03,01,2251,3,3,3,false,null,1,TRUCK,2,3,6,South of Market,"(37.7800574377607, -122.408673540372)",020190325-T08,2.1333334
20190326,M29,2005788,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:19:42 PM,3100 Block of MISSION ST,SF,94110,B06,11,5624,3,3,3,true,null,1,MEDIC,3,6,9,Bernal Heights,"(37.7474453071495, -122.418609719102)",020190326-M29,3.2166667
20190326,T11,2005788,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:16:18 PM,3100 Block of MISSION ST,SF,94110,B06,11,5624,3,3,3,true,null,1,TRUCK,2,6,9,Bernal Heights,"(37.7474453071495, -122.418609719102)",020190326-T11,3.3333333
20190327,B06,2005789,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:22:46 PM,100 Block of COLERIDGE ST,SF,94110,B06,11,5662,3,3,3,false,null,1,CHIEF,3,6,9,Bernal Heights,"(37.7433946152786, -122.42000112094)",020190327-B06,2.3333333
20190327,E11,2005789,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:22:46 PM,100 Block of COLERIDGE ST,SF,94110,B06,11,5662,3,3,3,false,null,1,ENGINE,2,6,9,Bernal Heights,"(37.7433946152786, -122.42000112094)",020190327-E11,2.9
20190327,T11,2005789,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:22:46 PM,100 Block of COLERIDGE ST,SF,94110,B06,11,5662,3,3,3,true,null,1,TRUCK,1,6,9,Bernal Heights,"(37.7433946152786, -122.42000112094)",020190327-T11,1.7333333
20190328,T02,2005790,Citizen Assist / Service Call,01/19/2002,01/19/2002,Other,01/19/2002 08:33:52 PM,1600 Block of LEAVENWORTH ST,SF,94109,B01,41,1534,3,3,3,false,null,1,TRUCK,1,1,3,Russian Hill,"(37.7960089759193, -122.416791192638)",020190328-T02,3.7166667
20190330,T17,2005792,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 08:32:46 PM,GARLINGTON CT/LA SALLE AV,SF,94124,B10,17,6622,3,3,3,true,null,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7326519039379, -122.384279454164)",020190330-T17,1.9833333
20190331,91,2005791,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:57:41 PM,0 Block of 6TH ST,SF,94103,B03,01,2251,3,3,3,true,null,1,MEDIC,1,3,6,South of Market,"(37.7811458612596, -122.409026046516)",020190331-91,2.4333334
20190331,M08,2005791,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:45:57 PM,0 Block of 6TH ST,SF,94103,B03,01,2251,3,3,3,true,null,1,MEDIC,3,3,6,South of Market,"(37.7811458612596, -122.409026046516)",020190331-M08,11.516666
20190331,RS1,2005791,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:14:03 PM,0 Block of 6TH ST,SF,94103,B03,01,2251,3,3,3,true,null,1,RESCUE SQUAD,2,3,6,South of Market,"(37.7811458612596, -122.409026046516)",020190331-RS1,3.9166667
20190332,E10,2005793,Alarms,01/19/2002,01/19/2002,Other,01/19/2002 08:36:16 PM,3100 Block of SACRAMENTO ST,SF,94115,B04,10,4264,3,3,3,false,null,1,ENGINE,1,4,2,Pacific Heights,"(37.7884127178988, -122.444753541117)",020190332-E10,3.6666667
20190333,E01,2005794,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:41:35 PM,MARKET ST/POWELL ST,SF,94103,B03,01,1364,3,3,3,false,null,1,ENGINE,2,3,3,Financial District/South Beach,"(37.7845601421794, -122.407337041666)",020190333-E01,4.3
20190333,M01,2005794,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:06:47 PM,MARKET ST/POWELL ST,SF,94103,B03,01,1364,3,3,3,true,null,1,MEDIC,1,3,3,Financial District/South Beach,"(37.7845601421794, -122.407337041666)",020190333-M01,4.516667
20190334,E03,2005795,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 08:37:53 PM,EDDY ST/LEAVENWORTH ST,SF,94102,B02,03,1545,3,3,3,false,null,1,ENGINE,1,2,6,Tenderloin,"(37.7837237829964, -122.414241575227)",020190334-E03,1.5333333
20190334,T03,2005795,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 08:37:53 PM,EDDY ST/LEAVENWORTH ST,SF,94102,B02,03,1545,3,3,3,false,null,1,TRUCK,2,2,6,Tenderloin,"(37.7837237829964, -122.414241575227)",020190334-T03,1.8833333
20190335,M12,2005796,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:42:54 PM,400 Block of CLIPPER ST,SF,94114,B06,11,5541,3,3,3,true,null,1,MEDIC,3,6,8,Noe Valley,"(37.7488837779418, -122.434964389271)",020190335-M12,1.9833333
20190335,T11,2005796,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:58:05 PM,400 Block of CLIPPER ST,SF,94114,B06,11,5541,3,3,3,true,null,1,TRUCK,2,6,8,Noe Valley,"(37.7488837779418, -122.434964389271)",020190335-T11,2.0833333
20190336,E06,2005797,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 08:52:53 PM,15TH ST/CHURCH ST,SF,94114,B02,06,5227,3,3,3,false,null,1,ENGINE,1,2,8,Castro/Upper Market,"(37.7661300154558, -122.428819146831)",020190336-E06,2.0333333
20190336,M36,2005797,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:16:51 PM,15TH ST/CHURCH ST,SF,94114,B02,06,5227,3,3,3,true,null,1,MEDIC,2,2,8,Castro/Upper Market,"(37.7661300154558, -122.428819146831)",020190336-M36,1.65
20190337,M15,2005798,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 10:02:39 PM,3200 Block of 20TH AVE,SF,94132,B08,19,8861,3,3,3,false,null,1,MEDIC,2,8,7,Lakeshore,"(37.7285444749244, -122.475646829327)",020190337-M15,3.3666666
20190337,RC4,2005798,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:09:30 PM,3200 Block of 20TH AVE,SF,94132,B08,19,8861,3,3,3,true,null,1,RESCUE CAPTAIN,3,8,7,Lakeshore,"(37.7285444749244, -122.475646829327)",020190337-RC4,3.2333333
20190337,T19,2005798,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:06:23 PM,3200 Block of 20TH AVE,SF,94132,B08,19,8861,3,3,3,true,null,1,TRUCK,1,8,7,Lakeshore,"(37.7285444749244, -122.475646829327)",020190337-T19,1.85
20190338,E33,2005799,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 08:55:17 PM,ORIZABA AV/SAGAMORE ST,SF,94112,B09,33,8375,3,3,3,false,null,1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7113703025663, -122.462570048877)",020190338-E33,1
20190338,T15,2005799,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 08:55:17 PM,ORIZABA AV/SAGAMORE ST,SF,94112,B09,33,8375,3,3,3,false,null,1,TRUCK,2,9,11,Oceanview/Merced/Ingleside,"(37.7113703025663, -122.462570048877)",020190338-T15,1.45
20190339,E16,2005800,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:06:36 PM,DIVISADERO ST/LOMBARD ST,SF,94123,B04,16,4223,3,3,3,false,null,1,ENGINE,1,4,2,Marina,"(37.7990000491389, -122.442647897011)",020190339-E16,2.8333333
20190339,M10,2005800,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:02:22 PM,DIVISADERO ST/LOMBARD ST,SF,94123,B04,16,4223,3,3,3,false,null,1,MEDIC,2,4,2,Marina,"(37.7990000491389, -122.442647897011)",020190339-M10,1.75
20190340,E01,2005801,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:07:42 PM,0 Block of NEW MONTGOMERY ST,SF,94105,B03,01,2144,3,3,3,false,null,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7884568414138, -122.4018373361)",020190340-E01,3.55
20190340,M13,2005801,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:45:05 PM,0 Block of NEW MONTGOMERY ST,SF,94105,B03,01,2144,3,3,3,true,null,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7884568414138, -122.4018373361)",020190340-M13,2.9666667
20190341,E15,2005802,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:11:31 PM,1800 Block of OCEAN AVE,SF,94112,B09,15,8456,3,3,3,true,null,1,ENGINE,1,9,7,West of Twin Peaks,"(37.7251865159091, -122.461673488312)",020190341-E15,6.55
20190341,M43,2005802,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 10:08:33 PM,1800 Block of OCEAN AVE,SF,94112,B09,15,8456,3,3,3,true,null,1,MEDIC,2,9,7,West of Twin Peaks,"(37.7251865159091, -122.461673488312)",020190341-M43,2.3
20190341,RC2,2005802,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:07:52 PM,1800 Block of OCEAN AVE,SF,94112,B09,15,8456,3,3,3,true,null,1,RESCUE CAPTAIN,4,9,7,West of Twin Peaks,"(37.7251865159091, -122.461673488312)",020190341-RC2,7.9666667
20190342,E03,2005803,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:07:11 PM,EDDY ST/LARKIN ST,SF,94109,B02,03,1643,3,3,3,false,null,1,ENGINE,1,2,6,Tenderloin,"(37.7833108888132, -122.417528774391)",020190342-E03,3.05
20190342,M03,2005803,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:07:11 PM,EDDY ST/LARKIN ST,SF,94109,B02,03,1643,3,3,3,true,null,1,MEDIC,2,2,6,Tenderloin,"(37.7833108888132, -122.417528774391)",020190342-M03,3.1333334
20190343,E10,2005804,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:15:36 PM,3800 Block of JACKSON ST,SF,94118,B07,10,4443,3,3,3,false,null,1,ENGINE,2,7,2,Presidio Heights,"(37.7894851681319, -122.458443263209)",020190343-E10,2.4166667
20190343,M10,2005804,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 10:39:02 PM,3800 Block of JACKSON ST,SF,94118,B07,10,4443,3,3,3,false,null,1,MEDIC,1,7,2,Presidio Heights,"(37.7894851681319, -122.458443263209)",020190343-M10,1.9666667
20190345,E31,2005805,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:22:38 PM,4TH AV/CLEMENT ST,SF,94118,B07,31,7125,3,3,3,false,null,1,ENGINE,1,7,1,Inner Richmond,"(37.7830383386136, -122.462278766035)",020190345-E31,2.1666667
20190345,M14,2005805,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 10:07:49 PM,4TH AV/CLEMENT ST,SF,94118,B07,31,7125,3,3,3,true,null,1,MEDIC,3,7,1,Inner Richmond,"(37.7830383386136, -122.462278766035)",020190345-M14,1.9333333
20190346,E01,2005806,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 09:29:23 PM,EDDY ST/TAYLOR ST,SF,94102,B03,01,1453,3,3,3,false,null,1,ENGINE,1,3,6,Tenderloin,"(37.7841410121878, -122.410951620282)",020190346-E01,1.9333333
20190346,T01,2005806,Structure Fire,01/19/2002,01/19/2002,Other,01/19/2002 09:29:23 PM,EDDY ST/TAYLOR ST,SF,94102,B03,01,1453,3,3,3,false,null,1,TRUCK,2,3,6,Tenderloin,"(37.7841410121878, -122.410951620282)",020190346-T01,1.4166666
20190347,M28,2005807,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 09:45:09 PM,COLUMBUS AV/VALLEJO ST,SF,94133,B01,02,1333,1,1,2,true,null,1,MEDIC,1,1,3,Chinatown,"(37.7986968604086, -122.407869497502)",020190347-M28,1.2666667
20190348,M18,2005808,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 10:28:04 PM,0 Block of WEST PORTAL AVE,SF,94127,B08,39,8611,2,2,2,false,null,1,MEDIC,1,8,7,West of Twin Peaks,"(37.7402253010808, -122.466282912593)",020190348-M18,3.4833333
20190349,E39,2005809,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 10:03:19 PM,200 Block of JUANITA WAY,SF,94127,B09,39,8672,3,3,3,false,null,1,ENGINE,1,9,7,West of Twin Peaks,"(37.7395810341573, -122.457730792716)",020190349-E39,2.9333334
20190349,M12,2005809,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 11:04:19 PM,200 Block of JUANITA WAY,SF,94127,B09,39,8672,3,3,3,true,null,1,MEDIC,2,9,7,West of Twin Peaks,"(37.7395810341573, -122.457730792716)",020190349-M12,1.6
20190350,94,2005810,Medical Incident,01/19/2002,01/19/2002,Other,01/19/2002 10:20:20 PM,100 Block of 4TH ST,SF,94103,B03,01,2213,3,3,3,true,null,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7843007072344, -122.4039407276)",020190350-94,2.7666667
